StartDate,Startzeit an der Anfangshaltestelle,Linie,Richtung,Haltestelle,StopSequence,Ankunftsverspaetung in Sek.,Abfahrtsverspaetung in Sek.
2024-01-20,17:27:00,3,Gröpelingen,Bremen Am Brill (Bgm.-Smidt-Straße),17.0,418,412
2024-01-20,17:27:00,3,Gröpelingen,Bremen Konsul-Smidt-Straße,17.0,418,430
2024-01-20,17:27:00,3,Gröpelingen,Bremen Hansator,18.0,448,460
2024-01-20,17:27:00,3,Gröpelingen,Bremen Grenzstraße,19.0,430,442
2024-01-20,17:27:00,3,Gröpelingen,Bremen Elisabethstraße,20.0,430,442
2024-01-20,17:27:00,3,Gröpelingen,Bremen Waller Ring,21.0,454,466
2024-01-20,17:27:00,3,Gröpelingen,Bremen Emder Straße,22.0,400,412
2024-01-20,17:27:00,3,Gröpelingen,Bremen Grasberger Straße,24.0,412,418
2024-01-20,17:27:00,3,Gröpelingen,Bremen Goosestraße,25.0,430,436
2024-01-20,17:27:00,3,Gröpelingen,Bremen Use Akschen,26.0,418,436
2024-01-20,17:27:00,3,Gröpelingen,Bremen Kap-Horn-Straße,27.0,418,424
2024-01-20,17:27:00,3,Gröpelingen,Bremen Gröpelingen,28.0,412,0
2024-01-20,16:50:00,90,Gröpelingen,Bremen Buschdeel,,0,47
2024-01-20,16:50:00,90,Gröpelingen,Bremen Dillener Park,1.0,59,77
2024-01-20,16:50:00,90,Gröpelingen,Bremen Rönnebecker Straße,2.0,65,77
2024-01-20,16:50:00,90,Gröpelingen,Bremen Fähre Blumenthal,3.0,64,64
2024-01-20,16:50:00,90,Gröpelingen,Bremen Zum Donaufleet,4.0,34,52
2024-01-20,16:50:00,90,Gröpelingen,Bremen-Blumenthal Markt,5.0,76,76
2024-01-20,16:50:00,90,Gröpelingen,Bremen Bahnhof Blumenthal,6.0,40,10
2024-01-20,16:50:00,90,Gröpelingen,Bremen Bf Klinikum Bremen-Nord,7.0,37,49
2024-01-20,16:50:00,90,Gröpelingen,Bremen Löhstraße,8.0,61,73
2024-01-20,16:50:00,90,Gröpelingen,Bremen Blumenhorster Straße,9.0,37,49
2024-01-20,16:50:00,90,Gröpelingen,Bremen Fährer Kämpe,10.0,55,61
2024-01-20,16:50:00,90,Gröpelingen,Bremen Bahnhof Aumund,11.0,155,167
2024-01-20,16:50:00,90,Gröpelingen,Bremen Aumunder Heide,12.0,178,190
2024-01-20,16:50:00,90,Gröpelingen,Bremen Gustav-Heinemann-Bürgerhaus,13.0,117,135
2024-01-20,16:50:00,90,Gröpelingen,Bremen Gerhard-Rohlfs-Straße,14.0,105,135
2024-01-20,16:50:00,90,Gröpelingen,Bremen Bahnhof Vegesack,15.0,135,105
2024-01-20,16:50:00,90,Gröpelingen,Bremen Auf dem Krümpel,16.0,72,84
2024-01-20,16:50:00,90,Gröpelingen,Bremen Bahnhof Schönebeck,17.0,67,91
2024-01-20,16:50:00,90,Gröpelingen,Bremen Tannenhof,18.0,39,69
2024-01-20,16:50:00,90,Gröpelingen,Bremen Am Bahnhof St. Magnus,19.0,69,81
2024-01-20,16:50:00,90,Gröpelingen,Bremen Holthorster Weg,20.0,69,81
2024-01-20,16:50:00,90,Gröpelingen,Bremen Zum Kränholm,21.0,51,69
2024-01-20,16:50:00,90,Gröpelingen,Bremen Bahnhof Lesum,22.0,63,75
2024-01-20,16:50:00,90,Gröpelingen,Bremen Rotdornallee,23.0,81,93
2024-01-20,16:50:00,90,Gröpelingen,Bremen Am Heidbergstift,24.0,99,111
2024-01-20,16:50:00,90,Gröpelingen,Bremen Burgdammer Postweg,25.0,75,87
2024-01-20,16:50:00,90,Gröpelingen,Bremen Goldbergplatz,26.0,116,128
2024-01-20,16:50:00,90,Gröpelingen,Bremen Stader Landstraße,27.0,54,84
2024-01-20,16:50:00,90,Gröpelingen,Bremen-Burg(Bus),28.0,84,54
2024-01-20,16:50:00,90,Gröpelingen,Bremen Burger Dorfstraße,29.0,43,49
2024-01-20,16:50:00,90,Gröpelingen,Bremen An Smidts Park,30.0,49,55
2024-01-20,16:50:00,90,Gröpelingen,Bremen Am Geestkamp,31.0,49,55
2024-01-20,16:50:00,90,Gröpelingen,Bremen Mittelsbürener Landstraße,32.0,61,67
2024-01-20,16:50:00,90,Gröpelingen,Bremen Von-Ossietzky-Straße,33.0,25,55
2024-01-20,16:50:00,90,Gröpelingen,Bremen Dohlenstraße,34.0,-5,13
2024-01-20,16:50:00,90,Gröpelingen,Bremen Ritterhuder Heerstraße,35.0,1,13
2024-01-20,16:50:00,90,Gröpelingen,Bremen Am Fuchsberg,36.0,7,19
2024-01-20,16:50:00,90,Gröpelingen,Bremen DIAKO Bremen,37.0,19,31
2024-01-20,16:50:00,90,Gröpelingen,Bremen Karl-Bröger-Straße,38.0,7,19
2024-01-20,16:50:00,90,Gröpelingen,Bremen Gröpelingen,39.0,-36,0
2024-01-20,17:31:00,34,Horn,Bremen Sebaldsbrück (Bus+Tram),,0,41
2024-01-20,17:31:00,34,Horn,Bremen Saarstraße,1.0,98,104
2024-01-20,17:31:00,34,Horn,Bremen Osterholzer Friedhof,2.0,98,104
2024-01-20,17:31:00,34,Horn,Bremen An der Kämenade,3.0,122,128
2024-01-20,17:31:00,34,Horn,Bremen Osterholzer Heerstraße,4.0,74,86
2024-01-20,17:31:00,34,Horn,Bremen Oewerweg,5.0,80,86
2024-01-20,17:31:00,34,Horn,Bremen Poggenburg,6.0,80,86
2024-01-20,17:31:00,34,Horn,Bremen Am Hallacker,7.0,86,92
2024-01-20,17:31:00,34,Horn,Bremen Osterholzer Landstraße,8.0,104,122
2024-01-20,17:31:00,34,Horn,Bremen Schevemoorer Landstraße,9.0,104,110
2024-01-20,17:31:00,34,Horn,Bremen Am Heiddamm,10.0,80,86
2024-01-20,17:31:00,34,Horn,Bremen Bahnhof Oberneuland,11.0,74,86
2024-01-20,17:31:00,34,Horn,Bremen Mühlenfeldstraße,12.0,80,86
2024-01-20,17:31:00,34,Horn,Bremen Simon-Hermann-Post-Weg,13.0,116,116
2024-01-20,17:31:00,34,Horn,Bremen Rockwinkeler Heerstraße,14.0,86,86
2024-01-20,17:31:00,34,Horn,Bremen Modersohnweg,15.0,80,86
2024-01-20,17:31:00,34,Horn,Bremen Beim Kleinen Tagwerk,16.0,80,86
2024-01-20,17:31:00,34,Horn,Bremen Apfelallee,17.0,92,104
2024-01-20,17:31:00,34,Horn,Bremen Schorf,18.0,74,86
2024-01-20,17:31:00,34,Horn,Bremen Wilhelm-Röntgen-Straße,19.0,92,104
2024-01-20,17:31:00,34,Horn,Bremen Horner Mühle,20.0,80,98
2024-01-20,17:31:00,34,Horn,Bremen Vorstraße,21.0,98,110
2024-01-20,17:31:00,34,Horn,Bremen Horn (Horner Kirche),22.0,86,0
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Roland-Center,,0,61
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Norderländer Straße,1.0,61,73
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Bardenflethstraße,2.0,49,61
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Solinger Straße,3.0,55,67
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Duckwitzstraße,4.0,73,85
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Neuenlander Straße,5.0,165,177
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Pappelstraße,6.0,173,185
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Hochschule Bremen,7.0,131,143
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Westerstraße,8.0,155,167
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Am Brill (Bgm.-Smidt-Straße),9.0,142,172
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Am Wall,10.0,219,231
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Hauptbahnhof,11.0,141,171
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Rembertistraße,12.0,183,195
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Am Dobben,13.0,159,171
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Parkstraße,14.0,183,195
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Hollerallee,15.0,183,195
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen St. Joseph-Stift,16.0,183,195
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Metzer Straße,17.0,189,201
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Kirchbachstraße,18.0,153,171
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Kurfürstenallee,19.0,153,171
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Barbarossastraße,20.0,165,171
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Julius-Brecht-Allee,21.0,177,201
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Polizeipräsidium,22.0,159,189
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Wilhelm-Leuschner-Straße,23.0,183,195
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Berliner Freiheit,24.0,153,171
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Carl-Goerdeler-Straße,25.0,171,183
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Dietrich-Bonhoeffer-Straße,26.0,159,171
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Kurt-Huber-Straße,27.0,171,183
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Erkelenzer Straße,28.0,195,201
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Mülheimer Straße,29.0,195,207
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Düsseldorfer Straße,30.0,189,201
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Osterholzer Landstraße,31.0,189,201
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Ellenerbrokstraße,32.0,201,213
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Graubündener Straße,33.0,195,207
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Schweizer Eck,34.0,159,171
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Engadiner Straße,35.0,171,183
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Neuwieder Straße,36.0,171,183
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Tenever-Zentrum,37.0,183,201
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Teneverstraße,38.0,195,207
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Werner-Steenken-Straße,39.0,201,213
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Weserpark,40.0,177,195
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Weserpark-Süd,41.0,159,171
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Nußhorn,42.0,183,189
2024-01-20,17:19:00,1,Bf Mahndorf,Bremen Bf Mahndorf,43.0,171,0
2024-01-20,17:50:00,10,Sebaldsbrück,Bremen Gröpelingen,,0,0
2024-01-20,17:50:00,10,Sebaldsbrück,Bremen Lindenhofstraße,1.0,0,18
2024-01-20,17:50:00,10,Sebaldsbrück,Bremen Moorstraße,2.0,12,24
2024-01-20,17:50:00,10,Sebaldsbrück,Bremen Altenescher Straße,3.0,24,36
2024-01-20,17:50:00,10,Sebaldsbrück,Bremen Waller Friedhof,4.0,18,30
2024-01-20,17:50:00,10,Sebaldsbrück,Bremen Waller Straße,5.0,42,54
2024-01-20,17:50:00,10,Sebaldsbrück,Bremen Bahnhof Walle,6.0,-6,6
2024-01-20,17:50:00,10,Sebaldsbrück,Bremen Gustavstraße,7.0,18,30
2024-01-20,17:50:00,10,Sebaldsbrück,Bremen Utbremer Straße,8.0,6,18
2024-01-20,17:50:00,10,Sebaldsbrück,Bremen Wartburgstraße,9.0,36,48
2024-01-20,17:50:00,10,Sebaldsbrück,Bremen Hansestraße,10.0,24,36
2024-01-20,17:50:00,10,Sebaldsbrück,Bremen Haferkamp,11.0,-12,0
2024-01-20,17:50:00,10,Sebaldsbrück,Bremen Doventorsteinweg,12.0,-6,6
2024-01-20,17:50:00,10,Sebaldsbrück,Bremen Daniel-von-Büren-Straße,13.0,6,18
2024-01-20,17:50:00,10,Sebaldsbrück,Bremen Falkenstraße,14.0,6,18
2024-01-20,17:50:00,10,Sebaldsbrück,Bremen Hauptbahnhof,15.0,-48,0
2024-01-20,17:50:00,10,Sebaldsbrück,Bremen Rembertistraße,16.0,12,24
2024-01-20,17:50:00,10,Sebaldsbrück,Bremen Am Dobben,17.0,12,24
2024-01-20,17:50:00,10,Sebaldsbrück,Bremen Humboldtstraße,18.0,30,42
2024-01-20,17:50:00,10,Sebaldsbrück,Bremen Sielwall,19.0,42,54
2024-01-20,17:50:00,10,Sebaldsbrück,Bremen Brunnenstraße,20.0,42,54
2024-01-20,17:50:00,10,Sebaldsbrück,Bremen St.-Jürgen-Straße,21.0,-12,12
2024-01-20,17:50:00,10,Sebaldsbrück,Bremen Am Hulsberg,22.0,-6,6
2024-01-20,17:50:00,10,Sebaldsbrück,Bremen Bei den Drei Pfählen,23.0,-24,0
2024-01-20,17:50:00,10,Sebaldsbrück,Bremen Bennigsenstraße,24.0,-12,0
2024-01-20,17:50:00,10,Sebaldsbrück,Bremen Ludwig-Quidde-Straße,25.0,-12,0
2024-01-20,17:50:00,10,Sebaldsbrück,Bremen Malerstraße,26.0,0,12
2024-01-20,17:50:00,10,Sebaldsbrück,Bremen Föhrenstraße,27.0,0,12
2024-01-20,17:50:00,10,Sebaldsbrück,Bremen Bahnhof Sebaldsbrück,28.0,18,24
2024-01-20,17:50:00,10,Sebaldsbrück,Bremen Trinidadstraße,29.0,24,30
2024-01-20,17:50:00,10,Sebaldsbrück,Bremen Schloßparkstraße,30.0,24,30
2024-01-20,17:50:00,10,Sebaldsbrück,Bremen Sebaldsbrück (Bus+Tram),31.0,0,0
2024-01-20,17:45:00,4,Borgfeld,Bremen Arsten,,0,0
2024-01-20,17:45:00,4,Borgfeld,Bremen Twiedelftsweg,1.0,6,18
2024-01-20,17:45:00,4,Borgfeld,Bremen Heukämpendamm,2.0,6,18
2024-01-20,17:45:00,4,Borgfeld,Bremen Kattenturm-Mitte,3.0,36,48
2024-01-20,17:45:00,4,Borgfeld,Bremen Klinikum Links der Weser,4.0,24,36
2024-01-20,17:45:00,4,Borgfeld,Bremen Robert-Koch-Straße,5.0,48,54
2024-01-20,17:45:00,4,Borgfeld,Bremen Sielhof,6.0,18,30
2024-01-20,17:45:00,4,Borgfeld,Bremen Huckelriede,7.0,-24,0
2024-01-20,17:45:00,4,Borgfeld,Bremen Am Dammacker,8.0,12,24
2024-01-20,17:45:00,4,Borgfeld,Bremen Rosenpfad,9.0,24,36
2024-01-20,17:45:00,4,Borgfeld,Bremen Kirchweg,10.0,18,30
2024-01-20,17:45:00,4,Borgfeld,Bremen Schwankhalle,11.0,24,36
2024-01-20,17:45:00,4,Borgfeld,Bremen Rotes-Kreuz-Krankenhaus,12.0,30,48
2024-01-20,17:45:00,4,Borgfeld,Bremen Theater am Leibnizplatz,13.0,12,24
2024-01-20,17:45:00,4,Borgfeld,Bremen Wilhelm-Kaisen-Brücke,14.0,18,30
2024-01-20,17:45:00,4,Borgfeld,Bremen Domsheide,15.0,-30,0
2024-01-20,17:45:00,4,Borgfeld,Bremen Schüsselkorb,16.0,-18,0
2024-01-20,17:45:00,4,Borgfeld,Bremen Herdentor,17.0,24,42
2024-01-20,17:45:00,4,Borgfeld,Bremen Hauptbahnhof,18.0,-48,0
2024-01-20,17:45:00,4,Borgfeld,Bremen Rembertistraße,19.0,12,24
2024-01-20,17:45:00,4,Borgfeld,Bremen Am Dobben,20.0,-12,0
2024-01-20,17:45:00,4,Borgfeld,Bremen Parkstraße,21.0,12,24
2024-01-20,17:45:00,4,Borgfeld,Bremen Hollerallee,22.0,12,24
2024-01-20,17:45:00,4,Borgfeld,Bremen St. Joseph-Stift,23.0,12,24
2024-01-20,17:45:00,4,Borgfeld,Bremen Metzer Straße,24.0,18,30
2024-01-20,17:45:00,4,Borgfeld,Bremen Kirchbachstraße,25.0,-18,0
2024-01-20,17:45:00,4,Borgfeld,Bremen Friedhofstraße,26.0,-12,0
2024-01-20,17:45:00,4,Borgfeld,Bremen Focke-Museum,27.0,-12,0
2024-01-20,17:45:00,4,Borgfeld,Bremen Bürgermeister-Spitta-Allee,28.0,-12,0
2024-01-20,17:45:00,4,Borgfeld,Bremen Horn (Horner Kirche),29.0,-6,6
2024-01-20,17:45:00,4,Borgfeld,Bremen Vorstraße,30.0,6,18
2024-01-20,17:45:00,4,Borgfeld,Bremen Horner Mühle,31.0,-12,0
2024-01-20,17:45:00,4,Borgfeld,Bremen Werner-von-Siemens-Straße,32.0,-6,0
2024-01-20,17:45:00,4,Borgfeld,Bremen Kopernikusstraße,33.0,0,12
2024-01-20,17:45:00,4,Borgfeld,Bremen Peter-Henlein-Straße,34.0,12,18
2024-01-20,17:45:00,4,Borgfeld,Bremen Höger Weg,35.0,-6,0
2024-01-20,17:45:00,4,Borgfeld,Bremen Am Lehester Deich,36.0,-6,6
2024-01-20,17:45:00,4,Borgfeld,Bremen Daniel-Jacobs-Allee,37.0,12,24
2024-01-20,17:45:00,4,Borgfeld,Bremen Borgfeld,38.0,0,0
2024-01-20,17:36:00,25,Weidedamm-Süd,Bremen Schweizer Eck,,0,0
2024-01-20,17:36:00,25,Weidedamm-Süd,Bremen Rennplatz,11.0,-43,-19
2024-01-20,17:36:00,25,Weidedamm-Süd,Bremen Stellichter Straße,12.0,-79,6
2024-01-20,17:36:00,25,Weidedamm-Süd,Bremen Wilseder-Berg-Straße,13.0,6,18
2024-01-20,17:36:00,25,Weidedamm-Süd,Bremen Müdener Straße,14.0,18,30
2024-01-20,17:36:00,25,Weidedamm-Süd,Bremen Julius-Brecht-Allee,15.0,6,18
2024-01-20,17:36:00,25,Weidedamm-Süd,Bremen Steubenstraße,16.0,-6,12
2024-01-20,17:36:00,25,Weidedamm-Süd,Bremen Stresemannstraße,17.0,-12,0
2024-01-20,17:36:00,25,Weidedamm-Süd,Bremen Stader Straße/Bismarckstraße,18.0,36,48
2024-01-20,17:36:00,25,Weidedamm-Süd,Bremen Friedrich-Karl-Straße,19.0,-6,6
2024-01-20,17:36:00,25,Weidedamm-Süd,Bremen Klinikum Bremen-Mitte,20.0,18,36
2024-01-20,17:36:00,25,Weidedamm-Süd,Bremen Dobbenweg,21.0,-12,0
2024-01-20,17:36:00,25,Weidedamm-Süd,Bremen Rembertistraße,22.0,12,24
2024-01-20,17:36:00,25,Weidedamm-Süd,Bremen Hauptbahnhof,23.0,-48,0
2024-01-20,17:36:00,25,Weidedamm-Süd,Bremen Herdentor,24.0,18,36
2024-01-20,17:36:00,25,Weidedamm-Süd,Bremen Schüsselkorb,25.0,-12,6
2024-01-20,17:36:00,25,Weidedamm-Süd,Bremen Domsheide,26.0,-30,0
2024-01-20,17:36:00,25,Weidedamm-Süd,Bremen Martinistraße,27.0,24,54
2024-01-20,17:36:00,25,Weidedamm-Süd,Bremen Am Brill (Martinistraße),28.0,36,48
2024-01-20,17:36:00,25,Weidedamm-Süd,Bremen Radio Bremen/VHS,29.0,24,42
2024-01-20,17:36:00,25,Weidedamm-Süd,Bremen Doventor,30.0,-12,0
2024-01-20,17:36:00,25,Weidedamm-Süd,Bremen Daniel-von-Büren-Straße,31.0,36,48
2024-01-20,17:36:00,25,Weidedamm-Süd,Bremen Theodor-Heuss-Allee,32.0,12,24
2024-01-20,17:36:00,25,Weidedamm-Süd,Bremen Herbststraße,33.0,18,30
2024-01-20,17:36:00,25,Weidedamm-Süd,Bremen Lohmannstraße,34.0,36,48
2024-01-20,17:36:00,25,Weidedamm-Süd,Bremen Hemmstraße,35.0,12,30
2024-01-20,17:36:00,25,Weidedamm-Süd,Bremen Utbremer Ring,36.0,42,48
2024-01-20,17:36:00,25,Weidedamm-Süd,Bremen Stuttgarter Straße,37.0,18,24
2024-01-20,17:36:00,25,Weidedamm-Süd,Bremen Weidedamm-Süd,38.0,0,0
2024-01-20,17:18:00,33,Horn,Bremen Sebaldsbrück (Bus+Tram),,0,39
2024-01-20,17:18:00,33,Horn,Bremen Saarstraße,1.0,51,57
2024-01-20,17:18:00,33,Horn,Bremen Osterholzer Friedhof,2.0,51,57
2024-01-20,17:18:00,33,Horn,Bremen An der Kämenade,3.0,75,81
2024-01-20,17:18:00,33,Horn,Bremen Osterholzer Heerstraße,4.0,-9,3
2024-01-20,17:18:00,33,Horn,Bremen Oewerweg,5.0,-3,3
2024-01-20,17:18:00,33,Horn,Bremen Poggenburg,6.0,-3,3
2024-01-20,17:18:00,33,Horn,Bremen Am Hallacker,7.0,3,9
2024-01-20,17:18:00,33,Horn,Bremen Osterholzer Landstraße,8.0,-16,36
2024-01-20,17:18:00,33,Horn,Bremen Schevemoorer Landstraße,9.0,21,27
2024-01-20,17:18:00,33,Horn,Bremen Am Heiddamm,10.0,-36,0
2024-01-20,17:18:00,33,Horn,Bremen Bahnhof Oberneuland,11.0,-9,3
2024-01-20,17:18:00,33,Horn,Bremen Mühlenfeldstraße,12.0,-3,3
2024-01-20,17:18:00,33,Horn,Bremen Höpkens Ruh,13.0,27,33
2024-01-20,17:18:00,33,Horn,Bremen Am Querkamp,14.0,9,9
2024-01-20,17:18:00,33,Horn,Bremen Im Holze,15.0,44,50
2024-01-20,17:18:00,33,Horn,Bremen Kapitän-König-Weg,16.0,38,44
2024-01-20,17:18:00,33,Horn,Bremen Oberneulander Heerstraße,17.0,75,75
2024-01-20,17:18:00,33,Horn,Bremen An den Wühren,18.0,38,44
2024-01-20,17:18:00,33,Horn,Bremen Apfelallee,19.0,50,62
2024-01-20,17:18:00,33,Horn,Bremen Schorf,20.0,32,44
2024-01-20,17:18:00,33,Horn,Bremen Wilhelm-Röntgen-Straße,21.0,50,62
2024-01-20,17:18:00,33,Horn,Bremen Horner Mühle,22.0,-42,12
2024-01-20,17:18:00,33,Horn,Bremen Vorstraße,23.0,-17,24
2024-01-20,17:18:00,33,Horn,Bremen Horn (Horner Kirche),24.0,-80,0
2024-01-20,17:31:00,6,Universität,Bremen Flughafen-Süd,,0,0
2024-01-20,17:31:00,6,Universität,Bremen Flughafen,1.0,22,34
2024-01-20,17:31:00,6,Universität,Bremen Neuenlander Kämpe,2.0,40,52
2024-01-20,17:31:00,6,Universität,Bremen BSAG-Zentrum,3.0,94,106
2024-01-20,17:31:00,6,Universität,Bremen Schleiermacherstraße,4.0,112,124
2024-01-20,17:31:00,6,Universität,Bremen Gastfeldstraße,5.0,64,82
2024-01-20,17:31:00,6,Universität,Bremen Theater am Leibnizplatz,6.0,58,70
2024-01-20,17:31:00,6,Universität,Bremen Wilhelm-Kaisen-Brücke,7.0,88,100
2024-01-20,17:31:00,6,Universität,Bremen Domsheide,8.0,40,70
2024-01-20,17:31:00,6,Universität,Bremen Schüsselkorb,9.0,52,70
2024-01-20,17:31:00,6,Universität,Bremen Herdentor,10.0,114,144
2024-01-20,17:31:00,6,Universität,Bremen Hauptbahnhof,11.0,85,115
2024-01-20,17:31:00,6,Universität,Bremen Blumenthalstraße,12.0,103,115
2024-01-20,17:31:00,6,Universität,Bremen Am Stern,13.0,115,127
2024-01-20,17:31:00,6,Universität,Bremen Brahmsstraße,14.0,133,145
2024-01-20,17:31:00,6,Universität,Bremen Joseph-Haydn-Straße,15.0,139,151
2024-01-20,17:31:00,6,Universität,Bremen H.-H.-Meier-Allee,16.0,151,163
2024-01-20,17:31:00,6,Universität,Bremen Emmastraße,17.0,151,163
2024-01-20,17:31:00,6,Universität,Bremen Wätjenstraße,18.0,157,169
2024-01-20,17:31:00,6,Universität,Bremen Riensberg,19.0,151,157
2024-01-20,17:31:00,6,Universität,Bremen Berufsbildungswerk,20.0,121,139
2024-01-20,17:31:00,6,Universität,Bremen Lise-Meitner-Straße,21.0,133,139
2024-01-20,17:31:00,6,Universität,Bremen Universität-Süd,22.0,133,139
2024-01-20,17:31:00,6,Universität,Bremen Universität/Zentralbereich,23.0,133,145
2024-01-20,17:31:00,6,Universität,Bremen Universität-Nord,24.0,115,0
2024-01-20,17:27:00,37,Bf Mahndorf,Bremen Sebaldsbrück (Bus+Tram),,0,43
2024-01-20,17:27:00,37,Bf Mahndorf,Bremen Saarstraße,1.0,55,61
2024-01-20,17:27:00,37,Bf Mahndorf,Bremen Osterholzer Friedhof,2.0,55,61
2024-01-20,17:27:00,37,Bf Mahndorf,Bremen An der Kämenade,3.0,79,85
2024-01-20,17:27:00,37,Bf Mahndorf,Bremen Osterholzer Heerstraße,4.0,67,79
2024-01-20,17:27:00,37,Bf Mahndorf,Bremen Lachmundsdamm,5.0,43,49
2024-01-20,17:27:00,37,Bf Mahndorf,Bremen Am Siek,6.0,33,45
2024-01-20,17:27:00,37,Bf Mahndorf,Bremen Klinikum Bremen-Ost,7.0,4,48
2024-01-20,17:27:00,37,Bf Mahndorf,Bremen Schweizer Eck,8.0,-39,0
2024-01-20,17:27:00,37,Bf Mahndorf,Bremen Am Hahnenkamp,9.0,9,9
2024-01-20,17:27:00,37,Bf Mahndorf,Bremen Osterholzer Möhlendamm,10.0,3,3
2024-01-20,17:27:00,37,Bf Mahndorf,Bremen Egestorff-Stiftung,11.0,23,35
2024-01-20,17:27:00,37,Bf Mahndorf,Bremen Heiligenbergstraße,12.0,29,35
2024-01-20,17:27:00,37,Bf Mahndorf,Bremen Beim Bohnenhof,13.0,35,41
2024-01-20,17:27:00,37,Bf Mahndorf,Bremen Am Großen Kuhkamp,14.0,55,67
2024-01-20,17:27:00,37,Bf Mahndorf,Bremen Bf Mahndorf,15.0,-9,0
2024-01-20,17:37:00,3,Gröpelingen,Bremen Am Brill (Bgm.-Smidt-Straße),17.0,209,203
2024-01-20,17:37:00,3,Gröpelingen,Bremen Konsul-Smidt-Straße,17.0,209,221
2024-01-20,17:37:00,3,Gröpelingen,Bremen Hansator,18.0,239,251
2024-01-20,17:37:00,3,Gröpelingen,Bremen Grenzstraße,19.0,221,233
2024-01-20,17:37:00,3,Gröpelingen,Bremen Elisabethstraße,20.0,221,233
2024-01-20,17:37:00,3,Gröpelingen,Bremen Waller Ring,21.0,245,257
2024-01-20,17:37:00,3,Gröpelingen,Bremen Emder Straße,22.0,191,203
2024-01-20,17:37:00,3,Gröpelingen,Bremen Grasberger Straße,24.0,203,209
2024-01-20,17:37:00,3,Gröpelingen,Bremen Goosestraße,25.0,221,227
2024-01-20,17:37:00,3,Gröpelingen,Bremen Use Akschen,26.0,209,227
2024-01-20,17:37:00,3,Gröpelingen,Bremen Kap-Horn-Straße,27.0,209,215
2024-01-20,17:37:00,3,Gröpelingen,Bremen Gröpelingen,28.0,203,0
2024-01-20,17:47:00,58,Bremen Roland-Center,Bremen Roland-Center,,0,0
2024-01-20,17:47:00,58,Bremen Roland-Center,Bremen Obervielander Straße,1.0,61,73
2024-01-20,17:47:00,58,Bremen Roland-Center,Bremen Carl-Hurtzig-Straße,2.0,73,85
2024-01-20,17:47:00,58,Bremen Roland-Center,Bremen Zum Huchtinger Bahnhof,3.0,73,85
2024-01-20,17:47:00,58,Bremen Roland-Center,Bremen Harriersand,4.0,61,73
2024-01-20,17:47:00,58,Bremen Roland-Center,Bremen Mittelshuchtinger Dorfstraße,5.0,67,73
2024-01-20,17:47:00,58,Bremen Roland-Center,Bremen Brüsseler Straße,6.0,79,91
2024-01-20,17:47:00,58,Bremen Roland-Center,Bremen Flämische Straße,7.0,79,97
2024-01-20,17:47:00,58,Bremen Roland-Center,Bremen Obervielander Straße,8.0,61,73
2024-01-20,17:14:00,27,Brinkum-Nord / IKEA-Marktkauf,Bremen Am Brill (Bgm.-Smidt-Straße),12.0,0,0
