Bremen Herbststraße,53.090874,8.805639,04:53:07,2024-03-02,night,34,34,0,,,
Bremen Herbartstraße,53.188459,8.640607,04:53:07,2024-03-02,night,36,36,0,,,
Bremen Bf Klinikum Bremen-Nord,53.183616,8.595786,04:53:07,2024-03-02,night,35,35,0,,,
Bremen Panrepel-Süd,53.042473,8.961146,04:53:07,2024-03-02,night,49,49,0,,,
Bremen Panrepel-Nord,53.045949,8.965827,04:53:07,2024-03-02,night,39,39,0,,,
Bremen Otto-Braun-Straße,53.086101,8.886604,04:53:07,2024-03-02,night,39,39,0,,,
Bremen Parkallee,53.099188,8.837012,04:53:07,2024-03-02,night,50,50,0,,,
Bremen Hohenhorster Weg,53.044809,8.736153,04:53:07,2024-03-02,night,43,43,0,,,
Bremen Holsteiner Straße,53.103246,8.794121,04:53:07,2024-03-02,night,38,38,0,,,
Bremen Ermlandstraße,53.196601,8.549472,04:53:07,2024-03-02,night,36,36,0,,,
Bremen Colshornstraße,53.038246,8.925009,04:53:07,2024-03-02,night,42,42,0,,,
Bremen Im Holze,53.099087,8.921967,04:53:07,2024-03-02,night,46,46,0,,,
Bremen Im Holter Feld,53.071527,8.902785,04:53:07,2024-03-02,night,50,50,0,,,
Bremen Carl-Hurtzig-Straße,53.055035,8.739491,04:53:07,2024-03-02,night,52,52,0,,,
Bremen Carl-Goerdeler-Straße,53.079302,8.896774,04:53:07,2024-03-02,night,35,35,0,,,
Bremen Campingplatz,53.115035,8.833152,04:53:07,2024-03-02,night,52,52,0,,,
Bremen Christernstraße,53.054497,8.894109,04:53:07,2024-03-02,night,34,34,0,,,
Bremen Bottroper Straße,53.071947,8.920571,04:53:07,2024-03-02,night,42,42,0,,,
Bremen Borgwardstraße,53.045739,8.844893,04:53:07,2024-03-02,night,45,45,0,,,
Bremen Karl-Peters-Straße,53.095457,8.782206,04:53:07,2024-03-02,night,29,29,0,,,
Bremen Karl-Bröger-Straße,53.124857,8.7489,04:53:07,2024-03-02,night,36,36,0,,,
Bremen Auf dem Pasch,53.167455,8.685111,04:53:07,2024-03-02,night,46,46,0,,,
Bremen Auf dem Krümpel,53.173164,8.640018,04:53:07,2024-03-02,night,46,46,0,,,
Bremen Ascherfeld,53.178477,8.624792,04:53:07,2024-03-02,night,46,46,0,,,
Bremen Auf der Sandhöhe,53.080088,8.709937,04:53:07,2024-03-02,night,58,58,0,,,
Bremen Osterhop,53.052712,8.8993,04:53:07,2024-03-02,night,29,29,0,,,
Bremen Osterholzer Landstraße,53.074053,8.936052,04:53:07,2024-03-02,night,42,42,0,,,
Bremen Ostwaldstraße,53.111033,8.892938,04:53:07,2024-03-02,night,47,47,0,,,
Bremen Hohenesch,53.21337,8.511061,04:53:07,2024-03-02,night,50,50,0,,,
Bremen Poggenburg,53.065226,8.932828,04:53:07,2024-03-02,night,36,36,0,,,
Bremen Piependamm,53.041519,8.850432,04:53:07,2024-03-02,night,41,41,0,,,
Bremen Hannoversche Straße,53.055731,8.884861,04:53:07,2024-03-02,night,26,36,27.779999999999998,,,
Bremen Hanfstraße,53.191441,8.53842,04:53:07,2024-03-02,night,51,51,0,,,
Bremen Hakenwehrstraße,53.189758,8.571367,04:53:07,2024-03-02,night,36,36,0,,,
Bremen Hansestraße,53.091659,8.791314,04:53:07,2024-03-02,night,32,32,0,,,
Bremen Polizeipräsidium,53.079174,8.878882,04:53:07,2024-03-02,night,34,34,0,,,
Bremen Helene-Lange-Straße,53.050944,8.836268,04:53:07,2024-03-02,night,43,43,0,,,
Bremen Kapitän-König-Weg,53.101114,8.916252,04:53:07,2024-03-02,night,46,46,0,,,
Bremen Arster Kirche,53.030817,8.850603,04:53:07,2024-03-02,night,41,41,0,,,
Bremen Arensburgstraße,53.078505,8.855109,04:53:07,2024-03-02,night,42,42,0,,,
Bremen Wasserturm,53.186622,8.572564,04:53:07,2024-03-02,night,37,37,0,,,
Bremen Weidedamm-Süd,53.096293,8.819184,04:53:07,2024-03-02,night,40,40,0,,,
Bremen Bruchhauser Straße,53.039086,8.834853,04:53:07,2024-03-02,night,41,41,0,,,
Bremen Huckelriede,53.051804,8.819524,04:53:07,2024-03-02,night,20,20,0,,,
Bremen Willigstraße,53.059,8.80887,04:53:07,2024-03-02,night,37,37,0,,,
Bremen August-Hinrichs-Straße,53.060767,8.804383,04:53:07,2024-03-02,night,37,37,0,,,
Bremen Arster Landstraße,53.028031,8.849956,04:53:07,2024-03-02,night,41,41,0,,,
Bremen Arster Hemm,53.024278,8.859401,04:53:07,2024-03-02,night,39,39,0,,,
Bremen Universität-Süd,53.105197,8.850888,04:53:07,2024-03-02,night,47,47,0,,,
Bremen Arsterdamm,53.046718,8.818351,04:53:07,2024-03-02,night,41,41,0,,,
Bremen Harriersand,53.057678,8.728489,04:53:07,2024-03-02,night,52,52,0,,,
Bremen Brüsseler Straße,53.056144,8.716162,04:53:07,2024-03-02,night,12,13,7.6899999999999995,,,
Bremen Soester Straße,53.034094,8.81067,04:53:07,2024-03-02,night,44,44,0,,,
Bremen Marßel,53.178579,8.724093,04:53:07,2024-03-02,night,57,57,0,,,
Bremen Mercedes-Benz Tor 7,53.062863,8.913942,04:53:07,2024-03-02,night,43,43,0,,,
Bremen Roland-Center,53.048336,8.741268,04:53:07,2024-03-02,night,43,43,0,,,
Bremen Philipp-Scheidemann-Straße,53.085865,8.879448,04:53:07,2024-03-02,night,36,36,0,,,
Bremen Haferwende,53.111887,8.878577,04:53:07,2024-03-02,night,46,46,0,,,
Bremen Habenhauser Brückenstraße,53.050319,8.847649,04:53:07,2024-03-02,night,47,47,0,,,
Bremen Waller Ring,53.098533,8.776565,04:53:07,2024-03-02,night,49,49,0,,,
Bremen Marschstraße,53.047316,8.892916,04:53:07,2024-03-02,night,41,41,0,,,
Bremen Pfarrfeldsweg,53.045353,8.851022,04:53:07,2024-03-02,night,41,41,0,,,
Bremen Neuwieder Straße,53.066796,8.96154,04:53:07,2024-03-02,night,39,39,0,,,
Bremen Norderländer Straße,53.058464,8.758757,04:53:07,2024-03-02,night,51,51,0,,,
Bremen Heisiusstraße,53.039044,8.916285,04:53:07,2024-03-02,night,42,42,0,,,
Bremen Heinrich-Hertz-Straße,53.082918,8.874987,04:53:07,2024-03-02,night,40,40,0,,,
Bremen Heiligenbergstraße,53.053487,8.953382,04:53:07,2024-03-02,night,44,44,0,,,
Bremen Helsingborger Straße,53.178584,8.71919,04:53:07,2024-03-02,night,57,57,0,,,
Bremen Grenzwehr,53.068245,8.938981,04:53:07,2024-03-02,night,38,38,0,,,
Bremen Neue Vahr Nord,53.086163,8.896131,04:53:07,2024-03-02,night,112,112,0,,,
Bremen Stehnckenshoff,53.168762,8.695165,04:53:07,2024-03-02,night,35,35,0,,,
Bremen Staustraße,53.04662,8.859413,04:53:07,2024-03-02,night,39,39,0,,,
Bremen Mittelshuchtinger Dorfstraße,53.056921,8.72305,04:53:07,2024-03-02,night,52,52,0,,,
Bremen Modersohnweg,53.094139,8.914759,04:53:07,2024-03-02,night,48,48,0,,,
Bremen Stadtwaldsee,53.114889,8.837954,04:53:07,2024-03-02,night,52,52,0,,,
Bremen Meyerstraße,53.064636,8.797028,04:53:07,2024-03-02,night,37,37,0,,,
Bremen-Vegesack,53.16976,8.629996,00:14:19,2024-03-03,night,23,23,0,,,
Bremen-Walle,53.103808,8.786209,00:14:19,2024-03-03,night,36,36,0,,,
Bremen-Sebaldsbrück (Zug),53.061133,8.887807,00:14:19,2024-03-03,night,26,26,0,,,
Bremen-St. Magnus,53.171574,8.669636,00:14:19,2024-03-03,night,79,79,0,,,
Bremen-Oslebshausen,53.135308,8.741053,00:14:19,2024-03-03,night,64,64,0,,,
Bremen-Schönebeck,53.172775,8.649133,00:14:19,2024-03-03,night,43,43,0,,,
Bremen Mahndorf,53.039748,8.944614,00:14:19,2024-03-03,night,45,45,0,,,
Bremen-Oberneuland,53.087177,8.937892,00:14:19,2024-03-03,night,38,38,0,,,
Bremen-Burg(Bahn),53.160602,8.704687,00:14:19,2024-03-03,night,44,44,0,,,
Bremen-Hemelingen,53.054479,8.886823,00:14:19,2024-03-03,night,36,36,0,,,
Bremen Neustadt,53.075897,8.785927,00:14:19,2024-03-03,night,42,42,0,,,
Bremen-Lesum,53.170691,8.686548,00:14:19,2024-03-03,night,38,38,0,,,
Bremen Hbf,53.083456,8.813719,00:14:19,2024-03-03,night,37,37,0,,,
Bremen Tenever,53.057509,8.962761,00:14:19,2024-03-03,night,44,44,0,,,
Bremen Stader Straße/Bismarckstraße,53.073972,8.852545,00:14:19,2024-03-03,night,16,16,0,,,
Bremen St. Joseph-Stift,53.082482,8.837204,00:14:19,2024-03-03,night,36,36,0,,,
Bremen Goldbergplatz,53.170893,8.702791,00:14:19,2024-03-03,night,44,44,0,,,
Bremen Mittelsbürener Landstraße,53.143057,8.714654,00:14:19,2024-03-03,night,44,44,0,,,
Schwanewede Am Spreeken,53.242891,8.590647,00:14:19,2024-03-03,night,64,64,0,,,
Schwanewede Hospitalstraße,53.225206,8.591855,00:14:19,2024-03-03,night,51,51,0,,,
Bremen DIAKO Bremen,53.126404,8.747009,00:14:19,2024-03-03,night,48,48,0,,,
Bremen Bahnhof Blumenthal,53.183024,8.579728,00:14:19,2024-03-03,night,44,44,0,,,
Bremen Gustav-Heinemann-Bürgerhaus,53.17448,8.618157,00:14:19,2024-03-03,night,36,36,0,,,
Schwanewede Landhaus Schwanewede,53.23916,8.59269,00:14:19,2024-03-03,night,63,63,0,,,
Bremen Osterholzer Möhlendamm,53.057907,8.95105,00:14:19,2024-03-03,night,44,44,0,,,
Bremen Werner-Steenken-Straße,53.053257,8.962122,00:14:19,2024-03-03,night,39,39,0,,,
Bremen Osterholzer Friedhof,53.05985,8.914326,00:14:19,2024-03-03,night,47,47,0,,,
Bremen Osterholzer Heerstraße,53.059114,8.930389,00:14:19,2024-03-03,night,43,43,0,,,
Bremen Bahnhof Sebaldsbrück,53.062197,8.887576,00:14:19,2024-03-03,night,26,26,0,,,
Bremen Sebaldsbrück (Bus+Tram),53.059469,8.899647,00:14:19,2024-03-03,night,48,48,0,,,
Bremen Klinikum Bremen-Mitte,53.076869,8.837379,00:14:19,2024-03-03,night,42,42,0,,,
Bremen Föhrenstraße,53.06431,8.877295,00:14:19,2024-03-03,night,30,32,6.25,,,
Bremen Weserpark,53.049065,8.960619,00:14:19,2024-03-03,night,46,46,0,,,
Bremen Holzweide,53.042185,8.959171,00:14:19,2024-03-03,night,49,49,0,,,
Bremen Pappelstraße,53.069665,8.787596,00:14:19,2024-03-03,night,30,30,0,,,
Bremen Gastfeldstraße,53.066421,8.793695,00:14:19,2024-03-03,night,31,31,0,,,
Schwanewede Molkereiweg,53.231682,8.593411,00:14:19,2024-03-03,night,68,68,0,,,
Bremen Varreler Landstraße,53.036236,8.726984,00:14:19,2024-03-03,night,46,46,0,,,
Schwanewede Schützenweg,53.226292,8.594252,00:14:19,2024-03-03,night,58,58,0,,,
Neuenkirchen(Schwanewede) Marktplatz,53.23443,8.515404,00:14:19,2024-03-03,night,65,65,0,,,
Neuenkirchen(Schwanewede) Vorbruch,53.233095,8.525564,00:14:19,2024-03-03,night,64,64,0,,,
Brinkum-Nord Ochtum Park (IKEA),53.027896,8.806059,00:14:19,2024-03-03,night,44,44,0,,,
Bremen Wolfskuhlenweg,53.03943,8.814502,00:14:19,2024-03-03,night,31,31,0,,,
Bremen Tannenhof,53.175062,8.660805,00:14:19,2024-03-03,night,48,48,0,,,
Bremen Bahnhof Schönebeck,53.173747,8.648916,00:14:19,2024-03-03,night,46,46,0,,,
Bremen Am Bahnhof St. Magnus,53.174692,8.669639,00:14:19,2024-03-03,night,46,46,0,,,
Bremen Delmestraße,53.068022,8.790793,00:14:19,2024-03-03,night,31,31,0,,,
Bremen Ritterhuder Heerstraße,53.133632,8.736583,00:14:19,2024-03-03,night,37,37,0,,,
Bremen An Smidts Park,53.151844,8.7084,00:14:19,2024-03-03,night,44,44,0,,,
Bremen Stader Landstraße,53.167533,8.702409,00:14:19,2024-03-03,night,44,44,0,,,
Bremen Stockholmer Straße,53.174211,8.719675,00:14:19,2024-03-03,night,45,45,0,,,
Bremen Gerhard-Rohlfs-Straße,53.171674,8.621464,00:14:19,2024-03-03,night,38,38,0,,,
Bremen Wilhelm-Zöllig-Straße,53.186389,8.619076,00:14:19,2024-03-03,night,41,41,0,,,
Bremen Lerchenstraße,53.19083,8.618431,00:14:19,2024-03-03,night,44,44,0,,,
Bremen Milchstraße,53.192704,8.617068,00:14:19,2024-03-03,night,41,41,0,,,
Bremen Helmer,53.09924,8.862825,00:14:19,2024-03-03,night,32,32,0,,,
Bremen Hermann-Frese-Straße,53.089167,8.90423,00:14:19,2024-03-03,night,37,37,0,,,
Bremen Friedrich-Engels-Straße,53.050535,8.853241,00:14:19,2024-03-03,night,41,41,0,,,
Bremen BSAG-Zentrum,53.061065,8.786174,00:14:19,2024-03-03,night,23,23,0,,,
Bremen Stahlwerk Tor 3,53.130727,8.706355,00:14:19,2024-03-03,night,52,52,0,,,
Bremen Johann-Bornemacher-Straße,53.090596,8.786706,00:14:19,2024-03-03,night,29,29,0,,,
Bremen Klinikum Links der Weser,53.037377,8.822212,00:14:19,2024-03-03,night,40,40,0,,,
Bremen Neuenlander Kämpe,53.056372,8.784087,00:14:19,2024-03-03,night,44,44,0,,,
Bremen Rockwinkeler Heerstraße,53.091991,8.920181,00:14:19,2024-03-03,night,48,48,0,,,
Bremen Stresemannstraße,53.072578,8.857605,00:14:19,2024-03-03,night,37,37,0,,,
Bremen Tenever-Zentrum,53.061129,8.963829,00:14:19,2024-03-03,night,39,39,0,,,
Bremen Togostraße,53.124637,8.740288,00:14:19,2024-03-03,night,60,60,0,,,
Bremen Wilhelm-Herbst-Straße,53.111923,8.849904,00:14:19,2024-03-03,night,52,52,0,,,
Bremen Ulrichsplatz,53.072617,8.819835,00:14:19,2024-03-03,night,17,23,26.090000000000003,,,
Bremen Auf den Delben,53.141842,8.713751,00:14:19,2024-03-03,night,33,33,0,,,
Bremen Bollener Landstraße,53.034477,8.95256,00:14:19,2024-03-03,night,46,46,0,,,
Bremen Buschdeel,53.190115,8.543273,00:14:19,2024-03-03,night,53,53,0,,,
Bremen Eickedorfer Straße,53.092897,8.810399,00:14:19,2024-03-03,night,39,39,0,,,
Bremen Einkaufszentrum Blockdiek,53.073048,8.924736,00:14:19,2024-03-03,night,42,42,0,,,
Bremen Moorstücke,53.22748,8.511132,00:14:19,2024-03-03,night,65,65,0,,,
Neuenkirchen(Schwanewede) Landwehr,53.232616,8.513683,00:14:19,2024-03-03,night,64,64,0,,,
Bremen In der Laake,53.030451,8.845611,00:14:19,2024-03-03,night,39,39,0,,,
Bremen Witzlebenstraße,53.076859,8.90146,00:14:19,2024-03-03,night,35,35,0,,,
Bremen Wilseder-Berg-Straße,53.07319,8.879215,00:14:19,2024-03-03,night,28,28,0,,,
Bremen Ziegeleiweg,53.185773,8.637623,00:14:19,2024-03-03,night,36,36,0,,,
Bremen Oberste Kämpe,53.109801,8.882018,00:14:19,2024-03-03,night,46,46,0,,,
Bremen Ellenerbrokstraße,53.074048,8.947463,00:14:19,2024-03-03,night,36,36,0,,,
Bremen Lange Reihe,53.101724,8.778428,00:14:19,2024-03-03,night,23,23,0,,,
Bremen Landshuter Straße,53.094547,8.802868,00:14:19,2024-03-03,night,38,38,0,,,
Bremen Linzer Straße,53.10848,8.861101,00:14:19,2024-03-03,night,52,52,0,,,
Bremen Oberneulander Heerstraße,53.102234,8.912764,00:14:19,2024-03-03,night,46,46,0,,,
Bremen Nußhorn,53.044264,8.952185,00:14:19,2024-03-03,night,47,47,0,,,
Bremen Nürnberger Straße,53.094724,8.797048,00:14:19,2024-03-03,night,66,66,0,,,
Bremen Bahnhof Oberneuland,53.08762,8.938337,00:14:19,2024-03-03,night,36,36,0,,,
Bremen Kurfürstenallee,53.082209,8.854479,00:14:19,2024-03-03,night,35,35,0,,,
Bremen Krönkeskamp,53.104354,8.816635,00:14:19,2024-03-03,night,38,38,0,,,
Bremen Lachmundsdamm,53.058804,8.94127,00:14:19,2024-03-03,night,44,44,0,,,
Bremen Malthusstraße,53.03883,8.95983,00:14:19,2024-03-03,night,49,49,0,,,
Bremen Mackensenweg,53.090624,8.90569,00:14:19,2024-03-03,night,35,35,0,,,
Bremen Margaretenallee,53.178992,8.594592,00:14:19,2024-03-03,night,53,53,0,,,
Bremen Hexenstieg,53.037864,8.944647,00:14:19,2024-03-03,night,45,45,0,,,
Bremen Fultonstraße,53.114441,8.89599,00:14:19,2024-03-03,night,47,47,0,,,
Bremen Bahnhof Kreinsloger,53.189963,8.558304,00:14:19,2024-03-03,night,47,47,0,,,
Bremen Ludwig-Quidde-Straße,53.067635,8.862488,00:14:19,2024-03-03,night,33,33,0,,,
Bremen Am Siek,53.063183,8.943653,00:14:19,2024-03-03,night,39,39,0,,,
Bremen Am Querkamp,53.095439,8.929975,00:14:19,2024-03-03,night,46,46,0,,,
Bremen Machandelweg,53.188245,8.629329,00:14:19,2024-03-03,night,42,42,0,,,
Bremen Am Sodenmatt,53.045803,8.718782,00:14:19,2024-03-03,night,34,34,0,,,
Bremen-Blumenthal Markt,53.181419,8.573693,00:14:19,2024-03-03,night,48,48,0,,,
Bremen Borchsholt,53.18305,8.634595,00:14:19,2024-03-03,night,36,36,0,,,
Bremen Kurt-Huber-Straße,53.078187,8.911485,00:14:19,2024-03-03,night,89,89,0,,,
Bremen Am Hallacker,53.068003,8.933838,00:14:19,2024-03-03,night,36,36,0,,,
Bremen Am Kapellenberg,53.164231,8.666018,00:14:19,2024-03-03,night,46,46,0,,,
Bremen Bahnhof Farge,53.205563,8.518154,00:14:19,2024-03-03,night,50,50,0,,,
Bremen Blumenhorster Straße,53.184611,8.604506,00:14:19,2024-03-03,night,49,49,0,,,
Bremen Upsalastraße,53.176795,8.717168,00:14:19,2024-03-03,night,77,77,0,,,
Bremen Weserwehr,53.063491,8.867964,00:14:19,2024-03-03,night,40,40,0,,,
Bremen Bei den Drei Pfählen,53.07121,8.85063,00:14:19,2024-03-03,night,28,28,0,,,
Bremen Höpkens Ruh,53.09323,8.933031,00:14:19,2024-03-03,night,44,44,0,,,
Bremen Umspannwerk,53.107559,8.817532,00:14:19,2024-03-03,night,38,38,0,,,
Bremen Trinidadstraße,53.060028,8.893732,00:14:19,2024-03-03,night,23,23,0,,,
Bremen Werrahafen,53.051821,8.882936,00:14:19,2024-03-03,night,46,46,0,,,
Bremen Karl-Carstens-Brücke,53.054136,8.851033,00:14:19,2024-03-03,night,47,47,0,,,
Bremen Am Heiddamm,53.081534,8.939615,00:14:19,2024-03-03,night,35,35,0,,,
Bremen Am Heidbergstift,53.173944,8.697446,00:14:19,2024-03-03,night,67,67,0,,,
Bremen Willakedamm,53.04704,8.738244,00:14:19,2024-03-03,night,43,43,0,,,
Bremen Wilhelm-Röntgen-Straße,53.099801,8.886046,00:14:19,2024-03-03,night,46,46,0,,,
Bremen Wilhelm-Leuschner-Straße,53.079041,8.885502,00:14:19,2024-03-03,night,35,35,0,,,
Bremen Georg-Gries-Straße,53.071526,8.891394,00:14:19,2024-03-03,night,49,49,0,,,
Bremen Georg-Bitter-Straße,53.067212,8.854328,00:14:19,2024-03-03,night,34,34,0,,,
Bremen Gemeinschaftszentrum Obervieland,53.033976,8.830721,00:14:19,2024-03-03,night,38,38,0,,,
Bremen Apfelallee,53.100023,8.902449,00:14:19,2024-03-03,night,41,41,0,,,
Bremen Anna-Stiegler-Straße,53.040765,8.828041,00:14:19,2024-03-03,night,41,41,0,,,
Bremen An der Kämenade,53.059407,8.923097,00:14:19,2024-03-03,night,49,49,0,,,
Bremen Arberger Hafendamm,53.048331,8.883638,00:14:19,2024-03-03,night,51,51,0,,,
Bremen Beckers Barg,53.167736,8.709153,00:14:19,2024-03-03,night,47,47,0,,,
Bremen Bayernstraße,53.10645,8.795886,00:14:19,2024-03-03,night,38,38,0,,,
Bremen Barbarossastraße,53.079089,8.86074,00:14:19,2024-03-03,night,57,57,0,,,
Bremen Am Stern,53.084252,8.825747,00:14:19,2024-03-03,night,48,48,0,,,
Bremen An der Amtsweide,53.192782,8.534216,00:14:19,2024-03-03,night,51,51,0,,,
Bremen Ricardostraße,53.043253,8.970069,00:14:19,2024-03-03,night,115,115,0,,,
Bremen Rhododendronpark,53.090421,8.883697,00:14:19,2024-03-03,night,36,36,0,,,
Bremen Rennplatz,53.07149,8.886515,00:14:19,2024-03-03,night,49,49,0,,,
Bremen Aumunder Kirche,53.174872,8.624136,00:14:19,2024-03-03,night,34,34,0,,,
Bremen August-Bebel-Allee,53.085724,8.873569,00:14:19,2024-03-03,night,39,39,0,,,
Bremen Schorf,53.098408,8.892991,00:14:19,2024-03-03,night,45,45,0,,,
Bremen Vorlöhnhorster Weg,53.190798,8.635381,00:14:19,2024-03-03,night,45,45,0,,,
Bremen Von-Thünen-Straße Süd,53.039666,8.965659,00:14:19,2024-03-03,night,115,115,0,,,
Bremen Von-Thünen-Straße Nord,53.046056,8.969888,00:14:19,2024-03-03,night,115,115,0,,,
Bremen Vereinsstraße,53.176364,8.606265,00:14:19,2024-03-03,night,46,46,0,,,
Bremen Von-Ossietzky-Straße,53.138126,8.723107,00:14:19,2024-03-03,night,26,26,0,,,
Bremen Wilhelm-Busch-Weg,53.071391,8.906545,00:14:19,2024-03-03,night,50,50,0,,,
Bremen Wilhelm-Brandhorst-Straße,53.207915,8.514131,00:14:19,2024-03-03,night,50,50,0,,,
Bremen Wiener Straße,53.106152,8.845833,00:14:19,2024-03-03,night,40,40,0,,,
Bremen Wetterungsweg,53.11197,8.820089,00:14:19,2024-03-03,night,52,52,0,,,
Bremen Fürther Straße,53.099687,8.807555,00:14:19,2024-03-03,night,38,38,0,,,
Bremen Friedrich-Stampfer-Straße,53.086218,8.891447,00:14:19,2024-03-03,night,39,39,0,,,
Bremen An den Wühren,53.103655,8.902444,00:14:19,2024-03-03,night,39,39,0,,,
Bremen Amselweg,53.108065,8.796979,00:14:19,2024-03-03,night,48,48,0,,,
Bremen Allerkai,53.056754,8.877859,00:14:19,2024-03-03,night,50,50,0,,,
Bremen Alfred-Faust-Straße,53.029962,8.823292,00:14:19,2024-03-03,night,38,38,0,,,
Bremen Altenescher Straße,53.110403,8.769908,00:14:19,2024-03-03,night,35,35,0,,,
Bremen Betonstraße,53.203363,8.524038,00:14:19,2024-03-03,night,50,50,0,,,
Bremen Besanstraße,53.189418,8.566792,00:14:19,2024-03-03,night,36,36,0,,,
Bremen Rekumer Siel,53.218184,8.509509,00:14:19,2024-03-03,night,49,49,0,,,
Bremen Schneverdinger Straße,53.076633,8.880817,00:14:19,2024-03-03,night,42,42,0,,,
Bremen Schlengstraße,53.049696,8.892448,00:14:19,2024-03-03,night,32,32,0,,,
Bremen Schevemoorer Landstraße,53.077599,8.94024,00:14:19,2024-03-03,night,42,42,0,,,
Bremen Sollingstraße,53.042111,8.9124,00:14:19,2024-03-03,night,42,42,0,,,
Bremen Simon-Hermann-Post-Weg,53.090669,8.92496,00:14:19,2024-03-03,night,48,48,0,,,
Bremen Sielwall,53.07075,8.82349,00:14:19,2024-03-03,night,15,25,40,,,
Bremen Bahnhof Turnerstraße,53.193991,8.545544,00:14:19,2024-03-03,night,36,36,0,,,
Bremen Stuttgarter Straße,53.097205,8.816292,00:14:19,2024-03-03,night,39,39,0,,,
Bremen Dobbheide,53.191307,8.631397,00:14:19,2024-03-03,night,42,42,0,,,
Bremen Dobbenweg,53.078669,8.826308,00:14:19,2024-03-03,night,40,40,0,,,
Bremen Dithmarscher Freiheit,53.102444,8.799509,00:14:19,2024-03-03,night,68,68,0,,,
Bremen Dillener Park,53.188391,8.547833,00:14:19,2024-03-03,night,51,51,0,,,
Bremen Dohlenstraße,53.135314,8.73091,00:14:19,2024-03-03,night,48,48,0,,,
Bremen Gravestraße,53.090592,8.911317,00:14:19,2024-03-03,night,37,37,0,,,
Bremen Graubündener Straße,53.071396,8.949386,00:14:19,2024-03-03,night,36,36,0,,,
Bremen Gröpelingen,53.120574,8.753003,00:14:19,2024-03-03,night,34,34,0,,,
Bremen Bahnhof Walle,53.102536,8.785338,00:14:19,2024-03-03,night,17,17,0,,,
Bremen Mercedes-Benz Tor 8,53.065007,8.914263,00:14:19,2024-03-03,night,47,47,0,,,
Bremen-Burg(Bus),53.16061,8.704381,00:14:19,2024-03-03,night,44,44,0,,,
Bremen Steubenstraße,53.071445,8.863627,00:14:19,2024-03-03,night,16,16,0,,,
Bremen Dietrich-Bonhoeffer-Straße,53.078614,8.903285,00:14:19,2024-03-03,night,34,34,0,,,
Bremen Glockenstraße/Bf Hemelingen,53.055964,8.888368,00:14:19,2024-03-03,night,37,37,0,,,
Bremen Gottfried-Menken-Straße,53.062116,8.801724,00:14:19,2024-03-03,night,37,37,0,,,
Bremen Mülheimer Straße,53.074913,8.925897,00:14:19,2024-03-03,night,120,120,0,,,
Bremen An der Lehmkuhle,53.193711,8.566023,00:14:19,2024-03-03,night,42,42,0,,,
Bremen Mühlenfeldstraße,53.089905,8.93411,00:14:19,2024-03-03,night,25,36,30.56,,,
Bremen Hohweg,53.11159,8.797908,00:14:19,2024-03-03,night,77,77,0,,,
Bremen Lise-Meitner-Straße,53.103608,8.855622,00:14:19,2024-03-03,night,47,47,0,,,
Bremen Achterdiek,53.089206,8.900648,00:14:19,2024-03-03,night,33,33,0,,,
Bremen Munte,53.10478,8.840919,00:14:19,2024-03-03,night,50,50,0,,,
Bremen Agnes-Heineken-Straße,53.038759,8.832342,00:14:19,2024-03-03,night,41,41,0,,,
Bremen Berliner Freiheit,53.079384,8.893002,00:14:19,2024-03-03,night,35,35,0,,,
Bremen Beim Kleinen Tagwerk,53.09658,8.909506,00:14:19,2024-03-03,night,48,48,0,,,
Bremen Beim Bohnenhof,53.051383,8.949641,00:14:19,2024-03-03,night,44,44,0,,,
Bremen Berufsbildungswerk,53.102639,8.859212,00:14:19,2024-03-03,night,34,34,0,,,
Schwanewede Insterburger Weg,53.219785,8.589594,00:14:19,2024-03-03,night,49,49,0,,,
Bremen Landrat-Berthold-Straße,53.197066,8.571969,00:14:19,2024-03-03,night,51,51,0,,,
Bremen Ringofenstraße,53.207153,8.578497,00:14:19,2024-03-03,night,51,51,0,,,
Bremen Wätjens Park,53.17999,8.588774,00:14:19,2024-03-03,night,55,55,0,,,
Bremen Fährgrund,53.175321,8.612803,00:14:19,2024-03-03,night,43,43,0,,,
Bremen Bremer Vulkan,53.177414,8.601612,00:14:19,2024-03-03,night,46,46,0,,,
Bremen Bahnhof Vegesack,53.169621,8.627897,00:14:19,2024-03-03,night,46,46,0,,,
Bremen Senator-Theil-Straße,53.037688,8.851272,00:14:19,2024-03-03,night,41,41,0,,,
Bremen Stenumer Straße,53.054889,8.814727,00:14:19,2024-03-03,night,35,35,0,,,
Bremen Stellichter Straße,53.071641,8.882724,00:14:19,2024-03-03,night,28,28,0,,,
Bremen Deliusweg,53.089179,8.892313,00:14:19,2024-03-03,night,112,112,0,,,
Bremen Delfter Straße,53.043866,8.723196,00:14:19,2024-03-03,night,13,13,0,,,
Bremen Egestorff-Stiftung,53.057474,8.954588,00:14:19,2024-03-03,night,41,41,0,,,
Bremen Düsseldorfer Straße,53.073339,8.930294,00:14:19,2024-03-03,night,45,45,0,,,
Bremen Hüttenhafen,53.131649,8.722021,00:14:19,2024-03-03,night,52,52,0,,,
Bremen Eggestedter Straße,53.191589,8.561986,00:14:19,2024-03-03,night,47,47,0,,,
Bremen Findorffallee,53.090284,8.813487,00:14:19,2024-03-03,night,29,29,0,,,
Bremen Fellendsweg,53.051538,8.839582,00:14:19,2024-03-03,night,43,43,0,,,
