StartDate,Startzeit an der Anfangshaltestelle,Linie,Richtung,Haltestelle,StopSequence,Ankunftsverspaetung in Sek.,Abfahrtsverspaetung in Sek.
2024-02-06,01:30:00,N7,Betriebshof Blumenthal,Bremen Margaretenallee,51.0,-68,-68
2024-02-06,01:30:00,N7,Betriebshof Blumenthal,Bremen Wätjens Park,52.0,-68,0
2024-02-06,01:30:00,N7,Betriebshof Blumenthal,Bremen Bahnhof Blumenthal,53.0,-173,0
