StartDate,Aktuelle Uhrzeit,Wochentag,Feiertag,Startzeit an der Anfangshaltestelle,Linie,Anzahl Haltestellen,Richtung,Anzahl Baustellen,Haltestelle,StopSequence,Ankunftsverspaetung in Sek.,Abfahrtsverspaetung in Sek.
2024-02-03,20:12:28,Saturday,0,19:05:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Waller Ring,6.0,18,18
2024-02-03,20:12:28,Saturday,0,19:05:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Lange Reihe,7.0,37,37
2024-02-03,20:12:28,Saturday,0,19:05:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Bahnhof Walle,8.0,53,53
2024-02-03,20:12:28,Saturday,0,19:05:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Hemmstraße,12.0,72,103
2024-02-03,20:12:28,Saturday,0,19:05:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Messe-Zentrum,16.0,187,187
2024-02-03,20:12:28,Saturday,0,19:05:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Hauptbahnhof,17.0,102,136
2024-02-03,20:12:28,Saturday,0,19:05:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Am Wall,18.0,142,177
2024-02-03,20:12:28,Saturday,0,19:05:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Am Brill (Bgm.-Smidt-Straße),19.0,58,59
2024-02-03,20:12:28,Saturday,0,19:05:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Westerstraße,20.0,0,290
2024-02-03,20:12:28,Saturday,0,19:05:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Pappelstraße,22.0,255,286
2024-02-03,20:12:28,Saturday,0,19:05:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Gastfeldstraße,24.0,286,316
2024-02-03,20:12:28,Saturday,0,19:05:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen August-Hinrichs-Straße,27.0,352,352
2024-02-03,20:12:28,Saturday,0,19:05:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Stenumer Straße,29.0,383,383
2024-02-03,20:12:28,Saturday,0,19:05:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Huckelriede,30.0,383,233
2024-02-03,20:12:28,Saturday,0,19:05:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Friedhof Huckelriede,31.0,277,277
2024-02-03,20:12:28,Saturday,0,19:05:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Helene-Lange-Straße,32.0,319,319
2024-02-03,20:12:28,Saturday,0,19:05:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Fellendsweg,33.0,287,287
2024-02-03,20:12:28,Saturday,0,19:05:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Habenhauser Brückenstraße,35.0,306,368
2024-02-03,20:12:28,Saturday,0,19:05:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Schlehenweg,37.0,392,392
2024-02-03,20:12:28,Saturday,0,19:05:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Staustraße,38.0,422,422
2024-02-03,20:12:28,Saturday,0,19:05:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Pfarrfeldsweg,39.0,466,466
2024-02-03,20:12:28,Saturday,0,19:05:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Martin-Buber-Straße,47.0,436,436
2024-02-03,20:12:28,Saturday,0,19:05:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Brenningstraße,48.0,466,466
2024-02-03,20:12:28,Saturday,0,19:45:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Überseestadt-Nord,,0,36
2024-02-03,20:12:28,Saturday,0,19:45:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Ehrenfelsstraße,1.0,55,85
2024-02-03,20:12:28,Saturday,0,19:45:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Silbermannstraße,2.0,72,72
2024-02-03,20:12:28,Saturday,0,19:45:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Überseetor,4.0,119,119
2024-02-03,20:12:28,Saturday,0,19:45:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Waller Ring,6.0,78,78
2024-02-03,20:12:28,Saturday,0,19:45:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Lange Reihe,7.0,117,117
2024-02-03,20:12:28,Saturday,0,19:45:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Bahnhof Walle,8.0,147,147
2024-02-03,20:12:28,Saturday,0,19:45:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Holsteiner Straße,9.0,102,102
2024-02-03,20:12:28,Saturday,0,19:45:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Dithmarscher Freiheit,10.0,89,149
2024-02-03,20:12:28,Saturday,0,19:45:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Fürther Straße,11.0,114,114
2024-02-03,20:12:28,Saturday,0,19:45:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Hemmstraße,12.0,125,155
2024-02-03,20:12:28,Saturday,0,19:45:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Eickedorfer Straße,13.0,173,175
2024-02-03,20:12:28,Saturday,0,19:45:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Findorffallee,14.0,116,117
2024-02-03,20:12:28,Saturday,0,19:45:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Bürgerpark,15.0,58,59
2024-02-03,20:12:28,Saturday,0,19:45:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Messe-Zentrum,16.0,0,226
2024-02-03,20:12:28,Saturday,0,19:45:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Hauptbahnhof,17.0,226,76
2024-02-03,20:12:28,Saturday,0,19:45:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Huckelriede,30.0,76,0
2024-02-03,20:12:28,Saturday,0,19:45:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Fontanestraße,34.0,-30,-30
2024-02-03,20:12:28,Saturday,0,19:45:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Habenhauser Brückenstraße,35.0,0,0
2024-02-03,20:12:28,Saturday,0,19:45:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Schlehenweg,37.0,-30,-30
2024-02-03,20:12:28,Saturday,0,19:45:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Staustraße,38.0,0,0
2024-02-03,20:12:28,Saturday,0,19:45:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Martin-Buber-Straße,47.0,-30,-30
2024-02-03,20:12:28,Saturday,0,19:45:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Brenningstraße,48.0,0,0
2024-02-03,20:12:28,Saturday,0,19:26:00,26,53.0,Überseestadt,0.0,Bremen Klinikum Haupteingang,,0,46
2024-02-03,20:12:28,Saturday,0,19:26:00,26,53.0,Überseestadt,0.0,Bremen Kattenturm-Mitte,2.0,84,84
2024-02-03,20:12:28,Saturday,0,19:26:00,26,53.0,Überseestadt,0.0,Bremen Gemeinschaftszentrum Obervieland,3.0,116,116
2024-02-03,20:12:28,Saturday,0,19:26:00,26,53.0,Überseestadt,0.0,Bremen Brenningstraße,4.0,143,143
2024-02-03,20:12:28,Saturday,0,19:26:00,26,53.0,Überseestadt,0.0,Bremen Carsten-Dreßler-Straße,6.0,113,113
2024-02-03,20:12:28,Saturday,0,19:26:00,26,53.0,Überseestadt,0.0,Bremen In der Laake,7.0,197,197
2024-02-03,20:12:28,Saturday,0,19:26:00,26,53.0,Überseestadt,0.0,Bremen Senator-Theil-Straße,11.0,151,151
2024-02-03,20:12:28,Saturday,0,19:26:00,26,53.0,Überseestadt,0.0,Bremen Schlehenweg,15.0,195,195
2024-02-03,20:12:28,Saturday,0,19:26:00,26,53.0,Überseestadt,0.0,Bremen Friedrich-Engels-Straße,16.0,257,257
2024-02-03,20:12:28,Saturday,0,19:26:00,26,53.0,Überseestadt,0.0,Bremen Habenhauser Brückenstraße,17.0,257,227
2024-02-03,20:12:28,Saturday,0,19:26:00,26,53.0,Überseestadt,0.0,Bremen Fontanestraße,18.0,197,197
2024-02-03,20:12:28,Saturday,0,19:26:00,26,53.0,Überseestadt,0.0,Bremen Fellendsweg,19.0,227,227
2024-02-03,20:12:28,Saturday,0,19:26:00,26,53.0,Überseestadt,0.0,Bremen Helene-Lange-Straße,20.0,172,172
2024-02-03,20:12:28,Saturday,0,19:26:00,26,53.0,Überseestadt,0.0,Bremen Huckelriede,22.0,175,205
2024-02-03,20:12:28,Saturday,0,19:26:00,26,53.0,Überseestadt,0.0,Bremen Willigstraße,24.0,249,249
2024-02-03,20:12:28,Saturday,0,19:26:00,26,53.0,Überseestadt,0.0,Bremen August-Hinrichs-Straße,25.0,249,159
2024-02-03,20:12:28,Saturday,0,19:26:00,26,53.0,Überseestadt,0.0,Bremen Gottfried-Menken-Straße,26.0,189,189
2024-02-03,20:12:28,Saturday,0,19:26:00,26,53.0,Überseestadt,0.0,Bremen Gastfeldstraße,28.0,221,221
2024-02-03,20:12:28,Saturday,0,19:26:00,26,53.0,Überseestadt,0.0,Bremen Delmestraße,29.0,233,234
2024-02-03,20:12:28,Saturday,0,19:26:00,26,53.0,Überseestadt,0.0,Bremen Pappelstraße,30.0,115,116
2024-02-03,20:12:28,Saturday,0,19:26:00,26,53.0,Überseestadt,0.0,Bremen Hochschule Bremen,31.0,57,58
2024-02-03,20:12:28,Saturday,0,19:26:00,26,53.0,Überseestadt,0.0,Bremen Westerstraße,32.0,176,177
2024-02-03,20:12:28,Saturday,0,19:26:00,26,53.0,Überseestadt,0.0,Bremen Am Brill (Bgm.-Smidt-Straße),33.0,58,59
2024-02-03,20:12:28,Saturday,0,19:26:00,26,53.0,Überseestadt,0.0,Bremen Am Wall,34.0,0,294
2024-02-03,20:12:28,Saturday,0,19:26:00,26,53.0,Überseestadt,0.0,Bremen Hauptbahnhof,35.0,294,144
2024-02-03,20:12:28,Saturday,0,19:26:00,26,53.0,Überseestadt,0.0,Bremen Silbermannstraße,50.0,114,114
2024-02-03,20:12:28,Saturday,0,19:26:00,26,53.0,Überseestadt,0.0,Bremen Ehrenfelsstraße,51.0,144,144
2024-02-03,20:12:28,Saturday,0,19:25:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Überseestadt-Nord,,0,41
2024-02-03,20:12:28,Saturday,0,19:25:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Ehrenfelsstraße,1.0,59,90
2024-02-03,20:12:28,Saturday,0,19:25:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Silbermannstraße,2.0,84,84
2024-02-03,20:12:28,Saturday,0,19:25:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Marcuskaje,3.0,154,154
2024-02-03,20:12:28,Saturday,0,19:25:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Cuxhavener Straße,5.0,182,182
2024-02-03,20:12:28,Saturday,0,19:25:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Waller Ring,6.0,154,154
2024-02-03,20:12:28,Saturday,0,19:25:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Lange Reihe,7.0,208,238
2024-02-03,20:12:28,Saturday,0,19:25:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Bahnhof Walle,8.0,234,265
2024-02-03,20:12:28,Saturday,0,19:25:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Holsteiner Straße,9.0,235,235
2024-02-03,20:12:28,Saturday,0,19:25:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Hauptbahnhof,17.0,222,118
2024-02-03,20:12:28,Saturday,0,19:25:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Am Wall,18.0,176,177
2024-02-03,20:12:28,Saturday,0,19:25:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Am Brill (Bgm.-Smidt-Straße),19.0,58,59
2024-02-03,20:12:28,Saturday,0,19:25:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Westerstraße,20.0,0,363
2024-02-03,20:12:28,Saturday,0,19:25:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Hochschule Bremen,21.0,406,406
2024-02-03,20:12:28,Saturday,0,19:25:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Pappelstraße,22.0,369,400
2024-02-03,20:12:28,Saturday,0,19:25:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Gottfried-Menken-Straße,26.0,443,443
2024-02-03,20:12:28,Saturday,0,19:25:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Willigstraße,28.0,474,474
2024-02-03,20:12:28,Saturday,0,19:25:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Huckelriede,30.0,474,324
2024-02-03,20:12:28,Saturday,0,19:25:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Fontanestraße,34.0,294,294
2024-02-03,20:12:28,Saturday,0,19:25:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Habenhauser Brückenstraße,35.0,324,324
2024-02-03,20:12:28,Saturday,0,19:25:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Schlehenweg,37.0,294,294
2024-02-03,20:12:28,Saturday,0,19:25:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Staustraße,38.0,324,324
2024-02-03,20:12:28,Saturday,0,19:25:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Martin-Buber-Straße,47.0,294,294
2024-02-03,20:12:28,Saturday,0,19:25:00,26,53.0,Kattenturm / Klinikum LDW,0.0,Bremen Brenningstraße,48.0,324,324
2024-02-03,20:12:28,Saturday,0,19:43:00,90,58.0,Farge-Süd / Wasserweg,1.0,Bremen Gröpelingen,,0,0
2024-02-03,20:12:28,Saturday,0,19:43:00,90,58.0,Farge-Süd / Wasserweg,1.0,Bremen DIAKO Bremen,2.0,5,5
2024-02-03,20:12:28,Saturday,0,19:43:00,90,58.0,Farge-Süd / Wasserweg,1.0,Bremen Am Fuchsberg,3.0,47,77
2024-02-03,20:12:28,Saturday,0,19:43:00,90,58.0,Farge-Süd / Wasserweg,1.0,Bremen Ritterhuder Heerstraße,4.0,132,162
2024-02-03,20:12:28,Saturday,0,19:43:00,90,58.0,Farge-Süd / Wasserweg,1.0,Bremen Mittelsbürener Landstraße,7.0,200,228
2024-02-03,20:12:28,Saturday,0,19:43:00,90,58.0,Farge-Süd / Wasserweg,1.0,Bremen Am Geestkamp,8.0,182,182
2024-02-03,20:12:28,Saturday,0,19:43:00,90,58.0,Farge-Süd / Wasserweg,1.0,Bremen-Burg(Bus),11.0,151,61
2024-02-03,20:12:28,Saturday,0,19:43:00,90,58.0,Farge-Süd / Wasserweg,1.0,Bremen Stader Landstraße,12.0,72,102
2024-02-03,20:12:28,Saturday,0,19:43:00,90,58.0,Farge-Süd / Wasserweg,1.0,Bremen Am Heidbergstift,15.0,101,101
2024-02-03,20:12:28,Saturday,0,19:43:00,90,58.0,Farge-Süd / Wasserweg,1.0,Bremen Rotdornallee,16.0,131,131
2024-02-03,20:12:28,Saturday,0,19:43:00,90,58.0,Farge-Süd / Wasserweg,1.0,Bremen Bahnhof Lesum,17.0,166,166
2024-02-03,20:12:28,Saturday,0,19:43:00,90,58.0,Farge-Süd / Wasserweg,1.0,Bremen Zum Kränholm,18.0,136,136
2024-02-03,20:12:28,Saturday,0,19:43:00,90,58.0,Farge-Süd / Wasserweg,1.0,Bremen Holthorster Weg,19.0,204,204
2024-02-03,20:12:28,Saturday,0,19:43:00,90,58.0,Farge-Süd / Wasserweg,1.0,Bremen Bahnhof Vegesack,24.0,204,174
2024-02-03,20:12:28,Saturday,0,19:43:00,90,58.0,Farge-Süd / Wasserweg,1.0,Bremen Bahnhof Blumenthal,33.0,174,144
2024-02-03,20:12:28,Saturday,0,19:43:00,90,58.0,Farge-Süd / Wasserweg,1.0,Bremen Zum Donaufleet,35.0,114,114
2024-02-03,20:12:28,Saturday,0,19:43:00,90,58.0,Farge-Süd / Wasserweg,1.0,Bremen Fähre Blumenthal,36.0,144,144
2024-02-03,20:12:28,Saturday,0,19:43:00,90,58.0,Farge-Süd / Wasserweg,1.0,Bremen Hanfstraße,40.0,114,114
2024-02-03,20:12:28,Saturday,0,19:43:00,90,58.0,Farge-Süd / Wasserweg,1.0,Bremen An der Amtsweide,41.0,144,144
2024-02-03,20:12:28,Saturday,0,19:53:00,90,58.0,Gröpelingen,1.0,,,0,69
2024-02-03,20:12:28,Saturday,0,19:53:00,90,58.0,Gröpelingen,1.0,Neuenkirchen(Schwanewede) Vorbruch,1.0,98,98
2024-02-03,20:12:28,Saturday,0,19:53:00,90,58.0,Gröpelingen,1.0,Neuenkirchen(Schwanewede) Ahnten,2.0,128,128
2024-02-03,20:12:28,Saturday,0,19:53:00,90,58.0,Gröpelingen,1.0,Neuenkirchen(Schwanewede) Marktplatz,3.0,94,94
2024-02-03,20:12:28,Saturday,0,19:53:00,90,58.0,Gröpelingen,1.0,Bremen Moorstücke,5.0,96,96
2024-02-03,20:12:28,Saturday,0,19:53:00,90,58.0,Gröpelingen,1.0,Bremen Sandkuhlenweg,6.0,126,126
2024-02-03,20:12:28,Saturday,0,19:53:00,90,58.0,Gröpelingen,1.0,Bremen Vor den Wischen,7.0,96,96
2024-02-03,20:12:28,Saturday,0,19:53:00,90,58.0,Gröpelingen,1.0,Bremen Rekumer Siel,8.0,126,126
2024-02-03,20:12:28,Saturday,0,19:53:00,90,58.0,Gröpelingen,1.0,Bremen De Kreienbarg,10.0,122,122
2024-02-03,20:12:28,Saturday,0,19:53:00,90,58.0,Gröpelingen,1.0,Bremen Wilhelm-Brandhorst-Straße,11.0,152,152
2024-02-03,20:12:28,Saturday,0,19:53:00,90,58.0,Gröpelingen,1.0,Bremen Hanfstraße,17.0,122,122
2024-02-03,20:12:28,Saturday,0,19:53:00,90,58.0,Gröpelingen,1.0,Bremen Buschdeel,18.0,152,152
2024-02-03,20:12:28,Saturday,0,19:53:00,90,58.0,Gröpelingen,1.0,Bremen Bahnhof Blumenthal,24.0,152,62
2024-02-03,20:12:28,Saturday,0,19:53:00,90,58.0,Gröpelingen,1.0,Bremen Bahnhof Vegesack,33.0,62,32
2024-02-03,20:12:28,Saturday,0,19:28:00,90,58.0,Neuenkirchen,1.0,Bremen Gröpelingen,,0,0
2024-02-03,20:12:28,Saturday,0,19:28:00,90,58.0,Neuenkirchen,1.0,Bremen DIAKO Bremen,2.0,8,8
2024-02-03,20:12:28,Saturday,0,19:28:00,90,58.0,Neuenkirchen,1.0,Bremen Am Fuchsberg,3.0,83,83
2024-02-03,20:12:28,Saturday,0,19:28:00,90,58.0,Neuenkirchen,1.0,Bremen Dohlenstraße,5.0,116,116
2024-02-03,20:12:28,Saturday,0,19:28:00,90,58.0,Neuenkirchen,1.0,Bremen Am Geestkamp,8.0,64,64
2024-02-03,20:12:28,Saturday,0,19:28:00,90,58.0,Neuenkirchen,1.0,Bremen-Burg(Bus),11.0,64,0
2024-02-03,20:12:28,Saturday,0,19:28:00,90,58.0,Neuenkirchen,1.0,Bremen Burgdammer Postweg,14.0,32,32
2024-02-03,20:12:28,Saturday,0,19:28:00,90,58.0,Neuenkirchen,1.0,Bremen Am Heidbergstift,15.0,3,3
2024-02-03,20:12:28,Saturday,0,19:28:00,90,58.0,Neuenkirchen,1.0,Bremen Bahnhof Lesum,17.0,42,42
2024-02-03,20:12:28,Saturday,0,19:28:00,90,58.0,Neuenkirchen,1.0,Bremen Zum Kränholm,18.0,12,12
2024-02-03,20:12:28,Saturday,0,19:28:00,90,58.0,Neuenkirchen,1.0,Bremen Holthorster Weg,19.0,42,42
2024-02-03,20:12:28,Saturday,0,19:28:00,90,58.0,Neuenkirchen,1.0,Bremen Auf dem Krümpel,23.0,73,73
2024-02-03,20:12:28,Saturday,0,19:28:00,90,58.0,Neuenkirchen,1.0,Bremen Bahnhof Vegesack,24.0,96,127
2024-02-03,20:12:28,Saturday,0,19:28:00,90,58.0,Neuenkirchen,1.0,Bremen Fährer Kämpe,29.0,217,217
2024-02-03,20:12:28,Saturday,0,19:28:00,90,58.0,Neuenkirchen,1.0,Bremen Bahnhof Blumenthal,33.0,217,67
2024-02-03,20:12:28,Saturday,0,19:28:00,90,58.0,Neuenkirchen,1.0,Bremen Zum Donaufleet,35.0,37,37
2024-02-03,20:12:28,Saturday,0,19:28:00,90,58.0,Neuenkirchen,1.0,Bremen Fähre Blumenthal,36.0,67,67
2024-02-03,20:12:28,Saturday,0,19:28:00,90,58.0,Neuenkirchen,1.0,Bremen Hanfstraße,40.0,37,37
2024-02-03,20:12:28,Saturday,0,19:28:00,90,58.0,Neuenkirchen,1.0,Bremen An der Amtsweide,41.0,67,67
2024-02-03,20:12:28,Saturday,0,19:28:00,90,58.0,Neuenkirchen,1.0,Bremen Wasserweg,42.0,37,37
2024-02-03,20:12:28,Saturday,0,19:28:00,90,58.0,Neuenkirchen,1.0,Bremen Fähre Farge,43.0,67,67
2024-02-03,20:12:28,Saturday,0,19:28:00,90,58.0,Neuenkirchen,1.0,Bremen Hohenesch,48.0,37,37
2024-02-03,20:12:28,Saturday,0,19:28:00,90,58.0,Neuenkirchen,1.0,Bremen Rekumer Siel,49.0,67,67
2024-02-03,20:12:28,Saturday,0,19:28:00,90,58.0,Neuenkirchen,1.0,Bremen Sandkuhlenweg,51.0,37,37
2024-02-03,20:12:28,Saturday,0,19:28:00,90,58.0,Neuenkirchen,1.0,Bremen Moorstücke,52.0,67,67
2024-02-03,20:12:28,Saturday,0,19:28:00,90,58.0,Neuenkirchen,1.0,Neuenkirchen(Schwanewede) Marktplatz,54.0,37,37
2024-02-03,20:12:28,Saturday,0,19:28:00,90,58.0,Neuenkirchen,1.0,Neuenkirchen(Schwanewede) Ahnten,55.0,67,67
2024-02-03,20:12:28,Saturday,0,19:58:00,90,58.0,Neuenkirchen,1.0,Bremen Gröpelingen,,0,0
2024-02-03,20:12:28,Saturday,0,19:58:00,90,58.0,Neuenkirchen,1.0,Bremen Karl-Bröger-Straße,1.0,-74,-32
2024-02-03,20:12:28,Saturday,0,19:58:00,90,58.0,Neuenkirchen,1.0,Bremen DIAKO Bremen,2.0,-62,-30
2024-02-03,20:12:28,Saturday,0,19:58:00,90,58.0,Neuenkirchen,1.0,Bremen Am Fuchsberg,3.0,0,0
2024-02-03,20:12:28,Saturday,0,19:58:00,90,58.0,Neuenkirchen,1.0,Bremen Ritterhuder Heerstraße,4.0,35,35
2024-02-03,20:12:28,Saturday,0,19:58:00,90,58.0,Neuenkirchen,1.0,Bremen Dohlenstraße,5.0,56,56
2024-02-03,20:12:28,Saturday,0,19:58:00,90,58.0,Neuenkirchen,1.0,Bremen Mittelsbürener Landstraße,7.0,63,93
2024-02-03,20:12:28,Saturday,0,19:58:00,90,58.0,Neuenkirchen,1.0,Bremen Am Geestkamp,8.0,41,41
2024-02-03,20:12:28,Saturday,0,19:58:00,90,58.0,Neuenkirchen,1.0,Bremen-Burg(Bus),11.0,1,-65
2024-02-03,20:12:28,Saturday,0,19:58:00,90,58.0,Neuenkirchen,1.0,Bremen Stader Landstraße,12.0,-65,0
2024-02-03,20:12:28,Saturday,0,19:58:00,90,58.0,Neuenkirchen,1.0,Bremen Zum Kränholm,18.0,-30,-30
2024-02-03,20:12:28,Saturday,0,19:58:00,90,58.0,Neuenkirchen,1.0,Bremen Holthorster Weg,19.0,0,0
2024-02-03,20:12:28,Saturday,0,19:58:00,90,58.0,Neuenkirchen,1.0,Bremen Zum Donaufleet,35.0,-30,-30
2024-02-03,20:12:28,Saturday,0,19:58:00,90,58.0,Neuenkirchen,1.0,Bremen Fähre Blumenthal,36.0,0,0
2024-02-03,20:12:28,Saturday,0,19:58:00,90,58.0,Neuenkirchen,1.0,Bremen Hanfstraße,40.0,-30,-30
2024-02-03,20:12:28,Saturday,0,19:58:00,90,58.0,Neuenkirchen,1.0,Bremen An der Amtsweide,41.0,0,0
2024-02-03,20:12:28,Saturday,0,19:58:00,90,58.0,Neuenkirchen,1.0,Bremen Wasserweg,42.0,-30,-30
2024-02-03,20:12:28,Saturday,0,19:58:00,90,58.0,Neuenkirchen,1.0,Bremen Fähre Farge,43.0,0,0
2024-02-03,20:12:28,Saturday,0,19:58:00,90,58.0,Neuenkirchen,1.0,Bremen Hohenesch,48.0,-30,-30
2024-02-03,20:12:28,Saturday,0,19:58:00,90,58.0,Neuenkirchen,1.0,Bremen Rekumer Siel,49.0,0,0
2024-02-03,20:12:28,Saturday,0,19:58:00,90,58.0,Neuenkirchen,1.0,Bremen Sandkuhlenweg,51.0,-30,-30
2024-02-03,20:12:28,Saturday,0,19:58:00,90,58.0,Neuenkirchen,1.0,Bremen Moorstücke,52.0,0,0
2024-02-03,20:12:28,Saturday,0,19:58:00,90,58.0,Neuenkirchen,1.0,Neuenkirchen(Schwanewede) Marktplatz,54.0,-30,-30
2024-02-03,20:12:28,Saturday,0,19:58:00,90,58.0,Neuenkirchen,1.0,Neuenkirchen(Schwanewede) Ahnten,55.0,0,0
2024-02-03,20:12:28,Saturday,0,19:23:00,90,58.0,Gröpelingen,1.0,,,0,32
2024-02-03,20:12:28,Saturday,0,19:23:00,90,58.0,Gröpelingen,1.0,Neuenkirchen(Schwanewede) Vorbruch,1.0,41,41
2024-02-03,20:12:28,Saturday,0,19:23:00,90,58.0,Gröpelingen,1.0,Neuenkirchen(Schwanewede) Ahnten,2.0,71,71
2024-02-03,20:12:28,Saturday,0,19:23:00,90,58.0,Gröpelingen,1.0,Neuenkirchen(Schwanewede) Landwehr,4.0,19,19
2024-02-03,20:12:28,Saturday,0,19:23:00,90,58.0,Gröpelingen,1.0,Bremen Moorstücke,5.0,37,37
2024-02-03,20:12:28,Saturday,0,19:23:00,90,58.0,Gröpelingen,1.0,Bremen Sandkuhlenweg,6.0,67,67
2024-02-03,20:12:28,Saturday,0,19:23:00,90,58.0,Gröpelingen,1.0,Bremen Vor den Wischen,7.0,37,37
2024-02-03,20:12:28,Saturday,0,19:23:00,90,58.0,Gröpelingen,1.0,Bremen Rekumer Siel,8.0,67,67
2024-02-03,20:12:28,Saturday,0,19:23:00,90,58.0,Gröpelingen,1.0,Bremen Hohenesch,9.0,96,96
2024-02-03,20:12:28,Saturday,0,19:23:00,90,58.0,Gröpelingen,1.0,Bremen De Kreienbarg,10.0,125,125
2024-02-03,20:12:28,Saturday,0,19:23:00,90,58.0,Gröpelingen,1.0,Bremen Wilhelm-Brandhorst-Straße,11.0,155,155
2024-02-03,20:12:28,Saturday,0,19:23:00,90,58.0,Gröpelingen,1.0,Bremen Wasserweg,15.0,184,184
2024-02-03,20:12:28,Saturday,0,19:23:00,90,58.0,Gröpelingen,1.0,Bremen Hanfstraße,17.0,186,186
2024-02-03,20:12:28,Saturday,0,19:23:00,90,58.0,Gröpelingen,1.0,Bremen Buschdeel,18.0,216,216
2024-02-03,20:12:28,Saturday,0,19:23:00,90,58.0,Gröpelingen,1.0,Bremen Bahnhof Blumenthal,24.0,133,43
2024-02-03,20:12:28,Saturday,0,19:23:00,90,58.0,Gröpelingen,1.0,Bremen Bahnhof Vegesack,33.0,43,13
2024-02-03,20:12:28,Saturday,0,20:01:00,57,15.0,Bremen Roland-Center,2.0,Bremen Roland-Center,,0,0
